ticker,fy,filed,ni,equity,cfo,assets,assets_cur,liab_cur,ltd,revenue,gross,shares
NFLX,2014,2015-01-29,17152000.0,642810000.0,21586000.0,5412563000.0,3058763000.0,2154203000.0,500000000.0,3609282000.0,,58904000.0
NFLX,2015,2016-01-28,112403000.0,744673000.0,97831000.0,7042500000.0,3927053000.0,2663154000.0,885849000.0,4374562000.0,,425327000.0
NFLX,2016,2017-01-27,266799000.0,1333561000.0,16483000.0,10202871000.0,5431840000.0,3529624000.0,2371362000.0,5504656000.0,,431894000.0
NFLX,2017,2018-01-29,122641000.0,1857708000.0,-749439000.0,13586610000.0,5720291000.0,4586657000.0,3364311000.0,6779511000.0,,436456000.0
NFLX,2018,2019-01-29,186678000.0,2223426000.0,-1473984000.0,19012742000.0,7669974000.0,5466312000.0,6499432000.0,8830669000.0,,438652000.0
NFLX,2019,2020-01-29,558929000.0,2679800000.0,-1785948000.0,25974400000.0,9694135000.0,6487320000.0,10360058000.0,11692713000.0,,446814000.0
NFLX,2020,2021-01-28,1211242000.0,3581956000.0,-2680479000.0,33975712000.0,6178504000.0,6855696000.0,14759260000.0,15794341000.0,,451244000.0
NFLX,2021,2022-01-27,1866916000.0,5238765000.0,-2887322000.0,39280359000.0,9761580000.0,7805785000.0,15809095000.0,20156447000.0,,451765000.0
NFLX,2022,2023-01-26,2761395000.0,7582157000.0,2427077000.0,44584663000.0,8069825000.0,8488966000.0,14693072000.0,24996056000.0,,454208000.0
NFLX,2023,2024-01-26,5116228000.0,11065240000.0,392610000.0,48594768000.0,9266473000.0,7930974000.0,14353076000.0,29697844000.0,,455372000.0
NFLX,2024,2025-01-27,4491924000.0,15849248000.0,2026257000.0,48731992000.0,9918133000.0,8860655000.0,14143417000.0,31615550000.0,,451290000.0
NFLX,2025,2026-01-23,5407990000.0,20777401000.0,7274301000.0,53630374000.0,13100379000.0,10755400000.0,13798351000.0,33723297000.0,,4494966000.0
NKE,2011,2011-07-22,1487000000.0,7825000000.0,1736000000.0,14419000000.0,10959000000.0,3364000000.0,446000000.0,,8604000000.0,490700000.0
NKE,2012,2012-07-24,1907000000.0,8693000000.0,3164000000.0,14998000000.0,11297000000.0,3958000000.0,276000000.0,,8800000000.0,493900000.0
NKE,2013,2013-07-23,2133000000.0,9754000000.0,1812000000.0,15465000000.0,11845000000.0,3882000000.0,228000000.0,,9202000000.0,971300000.0
NKE,2014,2014-07-25,2211000000.0,9793000000.0,1824000000.0,17545000000.0,13630000000.0,3962000000.0,1210000000.0,,10148000000.0,939600000.0
NKE,2015,2015-07-23,2472000000.0,10319000000.0,3032000000.0,18594000000.0,13696000000.0,5027000000.0,1199000000.0,,11034000000.0,916400000.0
NKE,2016,2016-07-21,2693000000.0,11081000000.0,3013000000.0,21597000000.0,15587000000.0,6332000000.0,1079000000.0,,12446000000.0,1811600000.0
NKE,2017,2017-07-20,3273000000.0,10824000000.0,4680000000.0,21379000000.0,15025000000.0,5358000000.0,1993000000.0,,14067000000.0,1768800000.0
NKE,2018,2018-07-25,3760000000.0,12707000000.0,3399000000.0,23259000000.0,16061000000.0,5474000000.0,3471000000.0,,14971000000.0,1742500000.0
NKE,2019,2019-07-23,4240000000.0,12258000000.0,3846000000.0,22536000000.0,15134000000.0,6040000000.0,3468000000.0,34350000000.0,15312000000.0,1692000000.0
NKE,2020,2020-07-24,1933000000.0,12407000000.0,4955000000.0,23717000000.0,16525000000.0,7866000000.0,3464000000.0,36397000000.0,15956000000.0,1659100000.0
NKE,2021,2021-07-20,4029000000.0,9812000000.0,5903000000.0,31342000000.0,20556000000.0,8284000000.0,9406000000.0,39117000000.0,17474000000.0,1618400000.0
NKE,2022,2022-07-21,2539000000.0,9040000000.0,2485000000.0,37740000000.0,26291000000.0,9674000000.0,9413000000.0,37403000000.0,16241000000.0,1591600000.0
NKE,2023,2023-07-20,5727000000.0,8055000000.0,6657000000.0,40321000000.0,28213000000.0,10730000000.0,8920000000.0,44538000000.0,19962000000.0,1609400000.0
NKE,2024,2024-07-25,6046000000.0,12767000000.0,5188000000.0,37531000000.0,25202000000.0,9256000000.0,8927000000.0,46710000000.0,21479000000.0,1610800000.0
NKE,2025,2025-07-17,5070000000.0,15281000000.0,5841000000.0,38110000000.0,25382000000.0,10593000000.0,7903000000.0,51217000000.0,22292000000.0,1569800000.0
NKE,2026,2026-07-15,5700000000.0,14004000000.0,7429000000.0,36579000000.0,23362000000.0,10566000000.0,7961000000.0,51362000000.0,22887000000.0,1529700000.0
NOC,2009,2010-02-09,1790000000.0,17687000000.0,2890000000.0,30197000000.0,8243000000.0,7449000000.0,,,,354300000.0
NOC,2010,2011-02-09,-1262000000.0,11920000000.0,3211000000.0,30197000000.0,8635000000.0,6985000000.0,,,,334500000.0
NOC,2011,2012-02-08,1686000000.0,12566000000.0,2133000000.0,31410000000.0,13774000000.0,10027000000.0,,,,323300000.0
NOC,2012,2013-02-05,2053000000.0,10336000000.0,2453000000.0,25411000000.0,7746000000.0,6135000000.0,,,,301100000.0
NOC,2013,2014-02-03,2118000000.0,10336000000.0,2115000000.0,26543000000.0,8392000000.0,6056000000.0,,,,281600000.0
NOC,2014,2015-02-02,1978000000.0,9514000000.0,2640000000.0,26381000000.0,9488000000.0,5815000000.0,,,,253400000.0
NOC,2015,2016-02-01,1952000000.0,10620000000.0,2483000000.0,26572000000.0,7780000000.0,5892000000.0,,,,233900000.0
NOC,2016,2017-01-30,2069000000.0,7235000000.0,2593000000.0,24424000000.0,6334000000.0,5457000000.0,,,,212100000.0
NOC,2017,2018-01-29,1990000000.0,5522000000.0,2162000000.0,25614000000.0,6856000000.0,5630000000.0,,,,191600000.0
NOC,2018,2019-01-31,2043000000.0,5363000000.0,2813000000.0,35128000000.0,16587000000.0,7092000000.0,,24706000000.0,,180500000.0
NOC,2019,2020-01-30,2869000000.0,7132000000.0,2613000000.0,37653000000.0,9680000000.0,8274000000.0,,26004000000.0,,175600000.0
NOC,2020,2021-01-28,3229000000.0,8187000000.0,3827000000.0,41089000000.0,10685000000.0,9434000000.0,12770000000.0,30095000000.0,,174600000.0
NOC,2021,2022-01-27,2248000000.0,8819000000.0,4297000000.0,44469000000.0,15344000000.0,9580000000.0,14261000000.0,33841000000.0,,170000000.0
NOC,2022,2023-01-26,3189000000.0,10579000000.0,4305000000.0,42579000000.0,12426000000.0,9530000000.0,12777000000.0,36799000000.0,,167600000.0
NOC,2023,2024-01-25,7005000000.0,12926000000.0,3567000000.0,43755000000.0,12488000000.0,11587000000.0,11805000000.0,35667000000.0,,160900000.0
NOC,2024,2025-01-30,4896000000.0,15312000000.0,2901000000.0,46544000000.0,13706000000.0,11942000000.0,13786000000.0,36602000000.0,,155600000.0
NOC,2025,2026-01-27,2056000000.0,14795000000.0,3875000000.0,49359000000.0,14274000000.0,14128000000.0,14692000000.0,39290000000.0,,152000000.0
NVDA,2010,2010-03-18,797645000.0,2006919000.0,1270196000.0,3350727000.0,2167958000.0,778591000.0,,4097860000.0,1869280000.0,606732.0
NVDA,2011,2012-03-13,-67987000.0,2394652000.0,487807000.0,4495246000.0,3226950000.0,942682000.0,,3326445000.0,1176923000.0,549574000.0
NVDA,2012,2013-03-12,253146000.0,2665140000.0,675797000.0,5552928000.0,3905358000.0,929958000.0,,3543309000.0,1409090000.0,588684000.0
NVDA,2013,2014-03-13,581090000.0,3181462000.0,909156000.0,6412245000.0,4775258000.0,976223000.0,,3997930000.0,2056517000.0,616371000.0
NVDA,2015,2015-03-12,562536000.0,4145724000.0,824172000.0,7250894000.0,5624711000.0,945496000.0,,4280159000.0,2226343000.0,624957000.0
NVDA,2016,2016-03-17,440000000.0,4827000000.0,835000000.0,7201000000.0,5713000000.0,896000000.0,,4130000000.0,2268000000.0,595000000.0
NVDA,2017,2017-03-01,631000000.0,4455000000.0,906000000.0,7370000000.0,6053000000.0,2351000000.0,,4682000000.0,2599000000.0,563000000.0
NVDA,2018,2018-02-28,614000000.0,4418000000.0,1175000000.0,9841000000.0,8536000000.0,1788000000.0,,5010000000.0,2811000000.0,569000000.0
NVDA,2019,2019-02-21,1666000000.0,4469000000.0,1672000000.0,11241000000.0,9255000000.0,1153000000.0,,,4063000000.0,649000000.0
NVDA,2020,2020-02-20,3047000000.0,5762000000.0,3502000000.0,13292000000.0,10557000000.0,1329000000.0,,,5822000000.0,632000000.0
NVDA,2021,2021-02-26,4141000000.0,7471000000.0,3743000000.0,17315000000.0,13690000000.0,1784000000.0,1991000000.0,,7171000000.0,625000000.0
NVDA,2022,2022-03-18,2796000000.0,9342000000.0,4761000000.0,28791000000.0,16055000000.0,3925000000.0,5964000000.0,10918000000.0,6768000000.0,2472000000.0
NVDA,2023,2023-02-24,4332000000.0,12204000000.0,5822000000.0,44187000000.0,28829000000.0,4335000000.0,10946000000.0,16675000000.0,10396000000.0,2510000000.0
NVDA,2024,2024-02-21,9752000000.0,16893000000.0,9108000000.0,41182000000.0,23073000000.0,6563000000.0,9703000000.0,26914000000.0,17475000000.0,2535000000.0
NVDA,2025,2025-02-26,4368000000.0,26612000000.0,5641000000.0,65728000000.0,44345000000.0,10631000000.0,8459000000.0,26974000000.0,15356000000.0,25070000000.0
NVDA,2026,2026-02-25,29760000000.0,22101000000.0,28090000000.0,111601000000.0,80126000000.0,18047000000.0,8463000000.0,60922000000.0,44301000000.0,24940000000.0
NXPI,2019,2020-02-27,2215000000.0,10505000000.0,2447000000.0,21530000000.0,5225000000.0,3385000000.0,,9256000000.0,4619000000.0,345802000.0
NXPI,2020,2021-02-25,2208000000.0,9441000000.0,4369000000.0,20016000000.0,3267000000.0,1791000000.0,,9407000000.0,4851000000.0,328606000.0
NXPI,2021,2022-02-24,243000000.0,8944000000.0,2373000000.0,19847000000.0,4324000000.0,2017000000.0,,8877000000.0,4618000000.0,285911000.0
NXPI,2022,2023-03-01,52000000.0,6528000000.0,2482000000.0,20864000000.0,5228000000.0,2452000000.0,,8612000000.0,4235000000.0,283809000.0
NXPI,2023,2024-02-22,1871000000.0,7449000000.0,3077000000.0,23236000000.0,6935000000.0,3270000000.0,,11063000000.0,6067000000.0,275646000.0
NXPI,2024,2025-02-20,2787000000.0,8644000000.0,3895000000.0,24353000000.0,7864000000.0,4111000000.0,10175000000.0,13205000000.0,7517000000.0,264053000.0
NXPI,2025,2026-02-19,2797000000.0,9183000000.0,3513000000.0,24385000000.0,7305000000.0,3098000000.0,10354000000.0,13276000000.0,7553000000.0,261370000.0
OKLO,2024,2025-03-24,-32173000.0,-3079000.0,-15998000.0,14885000.0,14199000.0,3204000.0,,,,68891996.0
OKLO,2025,2026-03-17,-73616000.0,-34361000.0,-38390000.0,281736000.0,231939000.0,5336000.0,,,,98910013.0
OKTA,2022,2022-03-07,-208913000.0,252377000.0,55603000.0,3298797000.0,2878567000.0,1545614000.0,,586067000.0,426685000.0,117221000.0
OKTA,2023,2023-03-03,-266000000.0,405000000.0,128000000.0,9206000000.0,3041000000.0,1243000000.0,,835000000.0,617000000.0,127212000.0
OKTA,2024,2024-03-01,-848000000.0,693000000.0,104000000.0,9307000000.0,3229000000.0,1465000000.0,,1300000000.0,904000000.0,148036000.0
OKTA,2025,2025-03-05,-815000000.0,5922000000.0,86000000.0,8989000000.0,2980000000.0,1782000000.0,,1858000000.0,1312000000.0,158023000.0
OKTA,2026,2026-03-05,-355000000.0,5466000000.0,512000000.0,9437000000.0,3416000000.0,2523000000.0,,2263000000.0,1682000000.0,163634000.0
ON,2010,2011-02-24,-428900000.0,985000000.0,393800000.0,2414300000.0,1168600000.0,619000000.0,727600000.0,2054800000.0,745500000.0,379000000.0
ON,2011,2012-02-22,61000000.0,1366000000.0,279300000.0,2919200000.0,1358000000.0,710900000.0,752800000.0,1768900000.0,620700000.0,432100000.0
ON,2012,2013-02-26,290500000.0,1468200000.0,551800000.0,3883500000.0,2127700000.0,1275500000.0,836900000.0,2313400000.0,956000000.0,444400000.0
ON,2013,2014-02-21,11600000.0,1361100000.0,545500000.0,3328400000.0,1693400000.0,1024300000.0,658300000.0,3442300000.0,1008800000.0,457200000.0
ON,2014,2015-02-27,-97200000.0,1490800000.0,276000000.0,3293800000.0,1707200000.0,819200000.0,760600000.0,2894900000.0,946300000.0,452600000.0
ON,2015,2016-02-24,150400000.0,1626500000.0,327300000.0,3822100000.0,1805800000.0,1040800000.0,982100000.0,2782700000.0,929100000.0,450700000.0
ON,2016,2017-02-28,189700000.0,1608200000.0,481300000.0,3869600000.0,1891500000.0,1239300000.0,850500000.0,3161800000.0,1084900000.0,443500000.0
ON,2017,2018-02-21,206200000.0,1823200000.0,470600000.0,6924400000.0,2869100000.0,1502600000.0,3068500000.0,3495800000.0,1193200000.0,427800000.0
ON,2018,2019-02-20,182100000.0,2778800000.0,581100000.0,7195100000.0,2933200000.0,1408900000.0,2703700000.0,3906900000.0,1300500000.0,420000000.0
ON,2019,2020-02-19,810700000.0,3171600000.0,1094200000.0,7587600000.0,3167800000.0,1469300000.0,2627600000.0,,2035600000.0,428300000.0
ON,2020,2021-02-16,627400000.0,3301700000.0,1274200000.0,8425500000.0,3020000000.0,1818400000.0,2876500000.0,,2238700000.0,435900000.0
ON,2021,2022-02-14,211700000.0,3538500000.0,694700000.0,8668000000.0,3184100000.0,1674500000.0,2959700000.0,,1973600000.0,416000000.0
ON,2022,2023-02-06,234200000.0,4585400000.0,884300000.0,9626000000.0,3781600000.0,1543400000.0,2913900000.0,,1715800000.0,418800000.0
ON,2023,2024-02-05,1009600000.0,6188500000.0,1782000000.0,11978500000.0,5729400000.0,2061400000.0,3045700000.0,,2714300000.0,443800000.0
ON,2024,2025-02-10,1902200000.0,7782600000.0,2633100000.0,13215200000.0,5912300000.0,2183600000.0,2542600000.0,,4077200000.0,448200000.0
ON,2025,2026-02-09,2183700000.0,8796400000.0,1977500000.0,14089800000.0,6752000000.0,1334800000.0,3345900000.0,,3883500000.0,446800000.0
ONDS,2022,2023-03-14,-15023842.0,15083595.0,-16895416.0,117438575.0,44656273.0,4623914.0,,2906771.0,1095829.0,34180897.0
ONDS,2023,2024-04-01,-73241805.0,112232832.0,-37963076.0,97945245.0,35802002.0,22726368.0,,2125817.0,1109163.0,42242525.0
ONDS,2024,2025-03-12,-44844872.0,58222907.0,-34019519.0,92164682.0,23606239.0,35940104.0,,15691430.0,6381174.0,52740215.0
ONDS,2025,2026-03-30,-38007000.0,16583000.0,-33469000.0,109622000.0,47520000.0,50577000.0,,7193000.0,345000.0,69917.0
ORCL,2010,2010-07-01,5581000000.0,25090000000.0,7402000000.0,47416000000.0,18581000000.0,9149000000.0,,22430000000.0,,5229000000.0
ORCL,2012,2012-06-26,6135000000.0,39776000000.0,8681000000.0,73535000000.0,39174000000.0,14192000000.0,,26820000000.0,,5073000000.0
ORCL,2013,2013-06-26,8547000000.0,43688000000.0,11214000000.0,78327000000.0,40023000000.0,15388000000.0,,35622000000.0,,5128000000.0
ORCL,2014,2014-06-26,9981000000.0,44648000000.0,,81812000000.0,41692000000.0,12872000000.0,,37121000000.0,,5095000000.0
ORCL,2015,2015-06-25,10925000000.0,46878000000.0,,90266000000.0,48128000000.0,14389000000.0,,37180000000.0,,4844000000.0
ORCL,2016,2016-06-22,10955000000.0,48663000000.0,,110903000000.0,62520000000.0,15206000000.0,,38275000000.0,,4604000000.0
ORCL,2017,2017-06-27,9938000000.0,47289000000.0,,112180000000.0,64313000000.0,17208000000.0,,38226000000.0,23709000000.0,4503000000.0
ORCL,2018,2018-06-22,8901000000.0,53860000000.0,13685000000.0,134991000000.0,74515000000.0,24178000000.0,,37047000000.0,22410000000.0,4305000000.0
ORCL,2019,2019-06-21,9452000000.0,46372000000.0,14126000000.0,137851000000.0,76159000000.0,19124000000.0,,37792000000.0,,4217000000.0
ORCL,2020,2020-06-22,3587000000.0,21785000000.0,15386000000.0,108709000000.0,46386000000.0,18630000000.0,,,,4238000000.0
ORCL,2021,2021-06-21,11083000000.0,12074000000.0,14551000000.0,115438000000.0,52140000000.0,17200000000.0,,,,3732000000.0
ORCL,2022,2022-06-21,10135000000.0,5238000000.0,13139000000.0,131107000000.0,55567000000.0,24164000000.0,0.0,,,3294000000.0
ORCL,2023,2023-06-20,13746000000.0,-6220000000.0,15887000000.0,109297000000.0,31633000000.0,19511000000.0,,40479000000.0,,3022000000.0
ORCL,2024,2024-06-20,6717000000.0,1073000000.0,9539000000.0,134384000000.0,21004000000.0,23090000000.0,,42440000000.0,,2786000000.0
ORCL,2025,2025-06-18,8503000000.0,8704000000.0,17165000000.0,140976000000.0,22554000000.0,31544000000.0,,49954000000.0,,2766000000.0
ORCL,2026,2026-06-22,10467000000.0,20451000000.0,18673000000.0,168361000000.0,24579000000.0,32643000000.0,,52961000000.0,,2823000000.0
PANW,2021,2021-09-03,-81900000.0,1101800000.0,1055600000.0,9065400000.0,5129200000.0,2691700000.0,3084100000.0,,2091200000.0,94500000.0
PANW,2022,2022-09-06,-267000000.0,634500000.0,1035700000.0,10241600000.0,4647300000.0,5116700000.0,3226000000.0,,2408900000.0,96900000.0
PANW,2023,2023-09-01,-498900000.0,210000000.0,1503000000.0,12253600000.0,6414900000.0,8306300000.0,3676800000.0,,2981200000.0,289100000.0
PANW,2024,2024-09-06,-267000000.0,634500000.0,1984700000.0,14501100000.0,6048000000.0,7737500000.0,,,3782800000.0,295600000.0
PANW,2025,2025-08-29,439700000.0,210000000.0,2777500000.0,19990900000.0,6849700000.0,7682700000.0,,,4983000000.0,684500000.0
PCT,2021,2022-03-29,-52992000.0,2380000.0,-17953000.0,407977000.0,64938000.0,33075000.0,,,,28732000.0
PCT,2022,2023-03-16,-52992000.0,2380000.0,-17953000.0,664684000.0,345349000.0,38459000.0,232508000.0,,,28732000.0
PCT,2023,2024-03-06,-77502000.0,111749000.0,-54507000.0,861336000.0,236217000.0,38301000.0,,,,102981000.0
PCT,2024,2025-02-27,-84746000.0,381535000.0,-65478000.0,1039373000.0,162645000.0,55610000.0,,,,156152000.0
PCT,2025,2026-02-26,-101715000.0,510883000.0,-94906000.0,798385000.0,53899000.0,90877000.0,,0.0,,164013000.0
PEP,2010,2011-02-18,5142000000.0,16908000000.0,6999000000.0,35994000000.0,12571000000.0,8756000000.0,7400000000.0,,,1602000000.0
PEP,2011,2012-02-27,5946000000.0,21273000000.0,6796000000.0,39848000000.0,17569000000.0,15892000000.0,19999000000.0,,,1577000000.0
PEP,2012,2013-02-21,6320000000.0,20704000000.0,8448000000.0,68153000000.0,17441000000.0,18154000000.0,20568000000.0,,,1614000000.0
PEP,2013,2014-02-14,6443000000.0,22417000000.0,8944000000.0,72882000000.0,18720000000.0,17089000000.0,23544000000.0,,,1597000000.0
PEP,2014,2015-02-12,6178000000.0,24409000000.0,8479000000.0,77478000000.0,22203000000.0,17839000000.0,24333000000.0,,34201000000.0,1575000000.0
PEP,2015,2016-02-11,6740000000.0,17578000000.0,9688000000.0,70509000000.0,20663000000.0,18092000000.0,23821000000.0,,35172000000.0,1560000000.0
PEP,2016,2017-02-15,6513000000.0,12068000000.0,10506000000.0,69667000000.0,23031000000.0,17578000000.0,29213000000.0,,35445000000.0,1527000000.0
PEP,2017,2018-02-13,5452000000.0,11246000000.0,10864000000.0,73490000000.0,26450000000.0,21135000000.0,30053000000.0,,34325000000.0,1485000000.0
PEP,2018,2019-02-15,6329000000.0,11045000000.0,10663000000.0,79804000000.0,31027000000.0,20502000000.0,33796000000.0,62799000000.0,34577000000.0,1452000000.0
PEP,2019,2020-02-13,4857000000.0,14518000000.0,10030000000.0,77648000000.0,21893000000.0,22138000000.0,28295000000.0,63525000000.0,34729000000.0,1438000000.0
PEP,2020,2021-02-11,12515000000.0,14786000000.0,9415000000.0,78547000000.0,17645000000.0,20461000000.0,29148000000.0,64661000000.0,35280000000.0,1425000000.0
PEP,2021,2022-02-10,7314000000.0,13454000000.0,9649000000.0,92918000000.0,23001000000.0,23372000000.0,40370000000.0,67161000000.0,37029000000.0,1407000000.0
PEP,2022,2023-02-09,7120000000.0,16043000000.0,10613000000.0,92377000000.0,21783000000.0,26220000000.0,36026000000.0,70372000000.0,38575000000.0,1392000000.0
PEP,2023,2024-02-09,7618000000.0,17149000000.0,11616000000.0,92187000000.0,21539000000.0,26785000000.0,35657000000.0,79474000000.0,42399000000.0,1389000000.0
PEP,2024,2025-02-04,8910000000.0,18503000000.0,10811000000.0,100495000000.0,26950000000.0,31647000000.0,37595000000.0,86392000000.0,45816000000.0,1387000000.0
PEP,2025,2026-02-03,9074000000.0,18041000000.0,13442000000.0,99467000000.0,25826000000.0,31536000000.0,37224000000.0,91471000000.0,49590000000.0,1383000000.0
PG,2010,2010-08-13,12075000000.0,67012000000.0,15008000000.0,143992000000.0,21905000000.0,30901000000.0,20652000000.0,,,3316800000.0
PG,2011,2011-08-10,13436000000.0,69784000000.0,14919000000.0,134833000000.0,18782000000.0,24282000000.0,21360000000.0,,,3154100000.0
PG,2012,2012-08-08,12736000000.0,63382000000.0,16131000000.0,128172000000.0,21970000000.0,27293000000.0,22033000000.0,,,3099300000.0
PG,2013,2013-08-08,11797000000.0,61439000000.0,13330000000.0,138354000000.0,21910000000.0,24907000000.0,21080000000.0,,,3001900000.0
PG,2014,2014-08-08,10756000000.0,68001000000.0,13284000000.0,132244000000.0,23990000000.0,30037000000.0,19111000000.0,28400000000.0,,2941200000.0
PG,2015,2015-08-07,11312000000.0,64035000000.0,14873000000.0,139263000000.0,31617000000.0,33726000000.0,19811000000.0,,,2930600000.0
